Solidity-File,Contract-Name,Avg-Assignment,Avg-blank-lines,Avg-commas,Avg-comments,Avg-comparisons,Avg-Identifiers-Length,Avg-conditionals,Avg-indentation-length,Avg-keywords,Avg-line-length,Avg-loops,Avg-number-of-identifiers,Avg-numbers,Avg-operators,Avg-parenthesis,Avg-periods,Avg-spaces,Max-Identifiers-Length,Max-indentation,Max-keywords,Max-line-length,Max-number-of-identifiers,Max-numbers,Max-char,Max-words,SLOC
9379.sol,SafeMath,0.07083333333333333,0.020833333333333325,0.17499999999999996,0.0,0.30833333333333335,1.5674603174603174,0.020833333333333325,3.154166666666667,0.35,25.425,0.0,0.9333333333333333,0.08333333333333333,0.1958333333333333,1.4,0.0,6.170833333333333,6,6,2,72,9,4,10,3,27
9379.sol,StandardToken,0.0,0.0,0.1,0.0,0.0,7.0,0.0,3.3,0.2,14.6,0.0,0.3,0.0,0.0,0.6,0.0,3.8,8,4,2,37,3,0,13,1,10
938.sol,TokenERC20,0.15119047619047618,0.0,0.47777777777777775,0.0,0.19543650793650794,6.533150183150183,0.01785714285714285,6.779365079365079,0.1704365079365079,40.20079365079365,0.0,1.8303571428571428,0.06666666666666667,0.20238095238095238,1.5392857142857144,0.24623015873015872,9.605555555555556,16,12,1,111,32,2,34,9,53
938.sol,tokenRecipient,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0,0,1,126,0,0,14,0,1
94.sol,BasicToken,0.0,0.0,0.0,0.0,0.0,9.5,0.0,2.6666666666666665,0.6666666666666666,30.333333333333336,0.0,0.5,0.0,0.0,2.0,0.0,5.166666666666666,12,4,2,68,2,0,9,1,6
94.sol,CanReclaimToken,0.25,0.0,0.25,0.0,0.0,5.833333333333333,0.0,3.0,0.25,37.0,0.0,1.5,0.0,0.0,2.0,0.5,5.25,9,4,1,62,6,0,15,2,4
94.sol,CappedToken,0.0,0.0909090909090909,0.1818181818181818,0.0,0.1818181818181818,6.285714285714286,0.0,3.2,0.0909090909090909,17.0,0.0,0.6363636363636364,0.0,0.0,1.0909090909090908,0.1818181818181818,3.636363636363636,12,4,1,46,7,0,13,2,11
94.sol,Claimable,0.24444444444444446,0.0,0.06666666666666667,0.0,0.16666666666666666,9.043650793650793,0.0,2.9555555555555557,0.17777777777777778,28.133333333333336,0.0,1.1333333333333333,0.13333333333333333,0.0,1.4777777777777779,0.08333333333333333,4.733333333333333,20,4,1,65,7,2,20,3,12
94.sol,HasNoEther,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.333333333333333,0.41666666666666663,21.666666666666664,0.0,0.5,0.0,0.0,2.333333333333333,0.3333333333333333,3.5,9,4,1,46,3,0,9,1,5
94.sol,HasNoTokens,0.0,0.0,0.3333333333333333,0.0,0.0,5.5,0.0,3.3333333333333335,0.1666666666666666,21.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,4.666666666666667,6,4,1,79,4,0,10,1,6
94.sol,MintableToken,0.06666666666666667,0.0,0.0,0.0,0.16666666666666666,7.472222222222222,0.0,3.0666666666666664,0.06666666666666667,20.45,0.0,0.85,0.0,0.0,1.5333333333333332,0.08333333333333333,4.3,15,4,1,68,4,0,16,1,13
94.sol,Ownable,0.21666666666666667,0.0,0.06666666666666667,0.0,0.16666666666666666,7.464285714285714,0.0,3.0666666666666664,0.15,25.933333333333334,0.0,1.1333333333333333,0.3,0.0,1.8333333333333333,0.08333333333333333,4.6499999999999995,20,4,1,59,7,2,21,3,13
94.sol,Pausable,0.08333333333333333,0.0,0.0,0.0,0.0,5.777777777777779,0.0,3.0,0.08333333333333333,16.916666666666668,0.0,0.8333333333333334,0.0,0.0,1.5,0.0,4.0,10,4,1,50,4,0,8,1,12
94.sol,PausableToken,0.0,0.0,0.2409090909090909,0.0,0.0,8.5375,0.0,3.2181818181818183,0.09772727272727273,17.615909090909092,0.0,0.41363636363636364,0.0,0.0,0.7818181818181819,0.09772727272727273,3.9,16,4,1,62,5,0,21,1,41
94.sol,SafeERC20,0.0,0.0,0.8333333333333334,0.0,0.0,5.116666666666666,0.0,2.8444444444444446,0.25555555555555554,32.65555555555556,0.0,1.0555555555555556,0.0,0.0,2.0444444444444443,0.25555555555555554,5.077777777777778,7,4,1,79,5,0,15,1,16
94.sol,SafeMath,0.07083333333333333,0.020833333333333325,0.175,0.1875,0.30833333333333335,1.5674603174603174,0.020833333333333325,3.154166666666667,0.35,25.425,0.0,0.9333333333333333,0.08333333333333333,0.1958333333333333,1.4,0.0,5.233333333333333,6,6,2,72,9,4,25,3,27
94.sol,StandardToken,0.0,0.0,0.1,0.0,0.0,7.0,0.0,3.3,0.2,14.6,0.0,0.3,0.0,0.0,0.6,0.0,3.8,8,4,2,37,3,0,13,1,10
94.sol,bioCryptToken,0.05,0.05,0.125,0.08333333333333333,0.0,6.895833333333333,0.0,3.6666666666666665,0.175,24.604166666666668,0.0,0.7625,0.0,0.0,1.5083333333333333,0.08333333333333333,4.541666666666666,13,8,1,85,5,0,22,1,18
940.sol,AdvanceToken,0.2849666206809064,0.11109525395239679,0.6376718519575661,0.0,0.18479298479298478,6.633090010197627,0.0,5.919274376417234,0.17216196501910788,47.40873015873016,0.0,2.3290225647368503,0.06279434850863422,0.010989010989010986,1.8807398950256093,0.4368203225346083,7.9462307533736105,13,8,1,99,31,2,41,7,52
940.sol,ERC20,0.0833333333333333,0.0833333333333333,0.41666666666666663,0.0,0.0,6.5625,0.0,3.866666666666667,0.41666666666666663,41.13333333333333,0.0,1.1666666666666665,0.0,0.0,1.6666666666666665,0.16666666666666666,6.333333333333334,8,6,2,89,8,0,21,2,9
940.sol,SafeMath,0.11333333333333333,0.0,0.16333333333333333,0.0,0.52,2.931818181818182,0.0,3.08,0.45999999999999996,26.793333333333333,0.0,1.3900000000000001,0.14666666666666667,0.30333333333333334,1.7733333333333334,0.0,6.436666666666666,9,4,2,74,11,2,10,4,23
940.sol,SelfDesctructionContract,0.16666666666666666,0.0,0.0,0.0,0.125,6.416666666666666,0.0,4.041666666666666,0.25,22.5625,0.0,0.8333333333333333,0.0,0.0,1.4166666666666665,0.14583333333333331,5.354166666666667,15,6,1,47,4,0,9,1,13
940.sol,owned,0.16666666666666666,0.0,0.0,0.0,0.25,5.5,0.0,5.666666666666666,0.16666666666666666,25.333333333333336,0.0,1.0,0.0,0.0,1.1666666666666665,0.125,7.333333333333334,9,8,1,66,4,0,9,1,7
941.sol,SafeMath,0.1625,0.0,0.225,0.0,0.42500000000000004,1.6145833333333333,0.0,3.1,0.45,26.9625,0.0,1.2,0.1,0.275,1.675,0.0,6.9125,6,4,2,70,8,2,10,3,18
941.sol,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,68.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0,4,2,68,0,0,7,0,1
941.sol,XEN,0.22076314386096993,0.016214552355856702,0.11750423489553923,0.013528138528138523,0.20713579898362508,7.144660894660895,0.03212129054520358,6.866729797979798,0.19381979735240604,35.2336332070707,0.02559523809523809,1.2694816958403916,0.2106711525189786,0.06924603174603174,1.685397452788757,0.23479084321475627,8.693388857519293,20,16,2,126,33,6,41,7,181
942.sol,DSWP,0.15428571428571428,0.0,0.6742857142857143,0.0,0.02857142857142856,6.227857142857142,0.0,3.241904761904762,0.23238095238095235,37.08571428571429,0.0,1.6342857142857141,0.05714285714285714,0.0,2.099047619047619,0.3028571428571428,6.1066666666666665,13,6,2,93,21,2,26,5,27
942.sol,SafeMath,0.1,0.0,0.225,0.0,0.45,2.1,0.0,3.1,0.45,26.55,0.0,1.225,0.0,0.225,1.8,0.0,6.55,7,4,2,70,6,0,10,2,9
942.sol,TokenReceiver,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.0,1.0,83.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0,2,1,93,0,0,10,0,2
9428.sol,Buffer,0.17739938080495354,0.02229102167182662,0.43147574819401446,0.0,0.05562435500515994,3.966942719116632,0.07562435500515993,8.130793650793652,0.2312487100103199,31.968888888888888,0.0,1.3428689370485034,0.29374613003095973,0.1456346749226006,1.7192156862745098,0.14916408668730646,10.673065015479876,8,12,2,101,36,8,30,6,57
9428.sol,CBOR,0.0,0.0,0.5445066915655151,0.0,0.1668222844693433,9.527777777777779,0.04855275443510736,6.257080610021786,0.5262994086523498,42.649626517273575,0.0,1.1886087768440712,0.44693432928727045,0.031746031746031744,2.5057578586990354,0.47012138188608776,9.079365079365079,26,12,2,93,24,36,36,10,47
9428.sol,DiceRoll,0.23160714285714284,0.0016666666666666668,0.18920634920634918,0.0,0.28043650793650793,9.29612891820245,0.013055555555555553,6.376178266178266,0.23267857142857143,38.961452991452994,0.0,1.4558333333333333,0.38920634920634917,0.1842063492063492,1.648452380952381,0.1408333333333333,8.943829365079365,41,20,2,133,123,50,198,19,208
9428.sol,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,57.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0,4,1,57,0,0,6,0,1
9428.sol,OraclizeI,0.0,0.0,1.8,0.0,0.0,0.0,0.0,4.0,1.7,104.1,0.0,0.0,0.0,0.0,3.6,0.0,13.4,0,4,2,153,0,0,15,0,10
9428.sol,SafeMath,0.0,0.0,0.41666666666666663,0.0,0.3333333333333333,2.375,0.0,5.666666666666666,0.5833333333333333,33.145833333333336,0.0,1.1666666666666665,0.0,0.20833333333333331,2.583333333333333,0.0,9.458333333333334,14,8,2,74,6,0,10,2,14
9428.sol,usingOraclize,0.20366363900090628,0.07464736480451441,0.30575280407358074,0.0,0.1677036724474264,7.495772819103097,0.06842088887676574,7.5968419241963625,0.1842972629830345,41.351161810097445,0.022926769458777845,1.0789647990891271,0.7080787112546552,0.131281932649407,1.8936313091954105,0.14927110166847288,9.477325067612856,49,24,2,167,92,98,474,12,468
944.sol,Owned,0.24444444444444446,0.0,0.06666666666666667,0.0,0.16666666666666666,7.222222222222221,0.0,5.911111111111111,0.17777777777777778,28.333333333333332,0.0,1.1333333333333333,0.13333333333333333,0.0,1.3111111111111111,0.08333333333333333,7.688888888888889,20,8,1,68,7,2,16,3,12
944.sol,Pausable,0.125,0.0,0.0,0.0,0.0,6.395833333333334,0.0,3.0,0.125,18.25,0.0,0.875,0.0,0.0,1.5,0.0,4.25,13,4,1,51,4,0,8,1,16
944.sol,SafeMath,0.25,0.0,0.25,0.0,0.5625,1.9875,0.0,6.0,0.5,28.8125,0.0,1.5625,0.25,0.3125,2.0,0.0,10.375,7,8,2,65,8,2,8,3,16
944.sol,VXR,0.13748832866479924,0.0,0.4358076563958917,0.0,0.12222222222222223,7.3577660037002595,0.008403361344537811,6.181045751633986,0.30905695611577966,42.19267040149393,0.047058823529411764,1.6873482726423903,0.12026143790849672,0.10905695611577965,1.8714285714285714,0.19500466853408027,10.097152194211018,18,12,2,113,28,4,31,6,77
9445.sol,ADEToken,0.08536585365853655,0.0365853658536585,0.21341463414634146,0.0,0.0,7.915929203539823,0.0,6.5777777777777775,0.17276422764227642,56.13333333333333,0.0,0.855691056910569,1.2682926829268293,0.0,2.0121951219512195,0.14634146341463414,7.475609756097561,15,8,1,132,113,208,668,23,85
9445.sol,AirdropToken,0.25925925925925924,0.0,0.14814814814814814,0.0,0.14814814814814814,10.03888888888889,0.037037037037037035,6.0740740740740735,0.25925925925925924,38.51851851851851,0.0,1.4074074074074074,0.2222222222222222,0.0,1.5555555555555554,0.25925925925925924,8.333333333333334,16,12,1,77,20,6,27,6,15
9445.sol,BaseToken,0.12222222222222219,0.0,0.6722222222222222,0.0,0.1111111111111111,5.8125,0.0,6.355555555555555,0.20555555555555557,42.96666666666667,0.0,1.7555555555555555,0.0,0.0,1.8666666666666665,0.4388888888888889,9.28888888888889,9,8,1,101,16,0,23,4,15
9445.sol,BurnToken,0.30952380952380953,0.0,0.1825396825396825,0.0,0.36507936507936506,6.4222222222222225,0.0,6.984126984126984,0.12698412698412695,43.56349206349206,0.0,2.571428571428571,0.0,0.0,2.0,0.7619047619047619,9.222222222222221,11,8,1,84,27,0,28,7,16
9445.sol,LockToken,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4166666666666667,5.833333333333333,0.0833333333333333,9.0,0.0833333333333333,41.833333333333336,0.0833333333333333,2.0,0.1666666666666666,0.1666666666666666,1.6666666666666667,0.5,12.083333333333334,15,16,1,74,24,2,36,5,12
9445.sol,Ownable,0.21666666666666667,0.0,0.06666666666666667,0.0,0.16666666666666666,7.333333333333333,0.0,6.133333333333333,0.15,28.45,0.0,1.2,0.3,0.0,1.8333333333333333,0.08333333333333333,7.633333333333333,20,8,1,67,8,2,20,3,13
9445.sol,SafeMath,0.07272727272727272,0.0,0.17689393939393938,0.0,0.3159090909090909,1.5674603174603174,0.022727272727272724,6.308333333333334,0.35378787878787876,28.579166666666666,0.0,0.9503787878787878,0.0909090909090909,0.1996212121212121,1.4227272727272728,0.0,9.63939393939394,6,12,2,74,9,4,10,3,26
9474.sol,Token,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,4.0,1.5,78.5,0.0,0.0,0.0,0.0,4.333333333333333,0.0,11.166666666666666,0,4,2,92,0,0,11,0,6
9474.sol,WaltonTokenLocker,0.08518518518518518,0.018518518518518517,0.018518518518518517,0.0,0.06481481481481481,8.145833333333334,0.08333333333333331,6.5,0.4407407407407407,36.05555555555556,0.0,0.5481481481481482,0.15925925925925924,0.027777777777777766,1.7925925925925927,0.2222222222222222,8.848148148148148,17,16,2,76,8,2,20,2,29
9476.sol,Token,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,4.0,1.5,78.5,0.0,0.0,0.0,0.0,4.333333333333333,0.0,11.166666666666666,0,4,2,92,0,0,11,0,6
9476.sol,WaltonTokenLocker,0.08518518518518518,0.018518518518518517,0.018518518518518517,0.0,0.06481481481481481,8.145833333333334,0.08333333333333331,6.5,0.4407407407407407,36.05555555555556,0.0,0.5481481481481482,0.15925925925925924,0.027777777777777766,1.7925925925925927,0.2222222222222222,8.848148148148148,17,16,2,76,8,2,20,2,29
9479.sol,BasicToken,0.09999999999999999,0.03333333333333333,0.09999999999999999,0.0,0.06666666666666667,8.166666666666666,0.0,2.944444444444444,0.4777777777777777,34.236111111111114,0.0,1.0,0.06666666666666667,0.0,1.9333333333333333,0.19999999999999998,5.322222222222222,12,4,2,76,20,2,30,5,16
9479.sol,GeneNuggetsToken,0.24035947712418299,0.011165577342047928,0.06029411764705882,0.0,0.095479302832244,7.684491466388018,0.004629629629629628,3.0454144620811285,0.2773420479302832,32.96538800705467,0.004629629629629628,1.1132897603485838,0.11764705882352941,0.02178649237472767,1.5875816993464051,0.15016339869281048,4.907952069716775,19,10,2,103,29,8,46,8,94
9479.sol,Ownable,0.24444444444444446,0.0,0.06666666666666667,0.0,0.16666666666666666,5.583333333333333,0.0,2.9555555555555557,0.17777777777777778,23.077777777777772,0.0,1.0888888888888888,0.13333333333333333,0.0,1.611111111111111,0.19444444444444442,4.577777777777778,20,4,1,65,8,2,21,3,12
9479.sol,Pausable,0.125,0.0,0.0,0.0,0.0,6.395833333333334,0.0,3.0,0.125,18.25,0.0,0.875,0.0,0.0,1.5,0.0,4.25,13,4,1,51,4,0,8,1,16
9479.sol,SafeMath,0.12291666666666665,0.0,0.18541666666666665,0.0,0.35,1.6145833333333333,0.03125,3.2375,0.37083333333333335,25.1625,0.0,0.9875,0.125,0.21666666666666665,1.525,0.0,6.504166666666666,6,6,2,70,8,4,11,3,23
9479.sol,StandardToken,0.2127272727272727,0.01818181818181818,0.43939393939393934,0.0,0.09272727272727273,6.517965587044534,0.02,3.3333333333333335,0.2515151515151515,42.88,0.0,2.001818181818182,0.07636363636363637,0.0,1.8399999999999999,0.509090909090909,6.027272727272727,16,6,2,92,32,2,45,7,34
9483.sol,Buffer,0.17739938080495354,0.02229102167182662,0.43147574819401446,0.0,0.05562435500515994,3.966942719116632,0.07562435500515993,8.130793650793652,0.2312487100103199,31.968888888888888,0.0,1.3428689370485034,0.29374613003095973,0.1456346749226006,1.7192156862745098,0.14916408668730646,10.673065015479876,8,12,2,101,36,8,30,6,57
9483.sol,CBOR,0.0,0.0,0.5445066915655151,0.0,0.1668222844693433,9.527777777777779,0.04855275443510736,6.257080610021786,0.5262994086523498,42.649626517273575,0.0,1.1886087768440712,0.44693432928727045,0.031746031746031744,2.5057578586990354,0.47012138188608776,9.079365079365079,26,12,2,93,24,36,36,10,47
9483.sol,DiceRoll,0.2550091933156449,0.0014662756598240452,0.2020504585020714,0.0,0.27637550621421586,9.449954959330837,0.0118931247963506,6.435238448364143,0.22153970581389937,39.449301693239406,0.0,1.5185891169762138,0.38781129265000236,0.17521761392729135,1.6171565889307824,0.1371212121212121,9.004504142810594,41,20,2,133,144,54,222,20,222
9483.sol,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,57.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0,4,1,57,0,0,6,0,1
9483.sol,OraclizeI,0.0,0.0,1.8,0.0,0.0,0.0,0.0,4.0,1.7,104.1,0.0,0.0,0.0,0.0,3.6,0.0,13.4,0,4,2,153,0,0,15,0,10
9483.sol,SafeMath,0.0,0.0,0.41666666666666663,0.0,0.3333333333333333,2.375,0.0,5.666666666666666,0.5833333333333333,33.145833333333336,0.0,1.1666666666666665,0.0,0.20833333333333331,2.583333333333333,0.0,9.458333333333334,14,8,2,74,6,0,10,2,14
9483.sol,usingOraclize,0.20366363900090628,0.07464736480451441,0.30575280407358074,0.0,0.1677036724474264,7.495772819103097,0.06842088887676574,7.5968419241963625,0.1842972629830345,41.351161810097445,0.022926769458777845,1.0789647990891271,0.7080787112546552,0.131281932649407,1.8936313091954105,0.14927110166847288,9.477325067612856,49,24,2,167,92,98,474,12,468
949.sol,GB,0.12915343915343913,0.0,0.4139153439153439,0.0,0.11185185185185186,7.437319989378812,0.00952380952380952,6.1251851851851855,0.32359788359788355,41.991693121693125,0.02666666666666667,1.658994708994709,0.08296296296296296,0.07026455026455027,1.8542857142857143,0.19433862433862434,10.043439153439154,18,12,2,112,28,4,31,6,67
949.sol,Owned,0.24444444444444446,0.0,0.06666666666666667,0.0,0.16666666666666666,7.222222222222221,0.0,5.911111111111111,0.17777777777777778,28.333333333333332,0.0,1.1333333333333333,0.13333333333333333,0.0,1.3111111111111111,0.08333333333333333,7.688888888888889,20,8,1,68,7,2,16,3,12
949.sol,Pausable,0.125,0.0,0.0,0.0,0.0,6.395833333333334,0.0,3.0,0.125,18.25,0.0,0.875,0.0,0.0,1.5,0.0,4.25,13,4,1,51,4,0,8,1,16
949.sol,SafeMath,0.25,0.0,0.25,0.0,0.5625,1.9875,0.0,6.0,0.5,28.8125,0.0,1.5625,0.25,0.3125,2.0,0.0,10.375,7,8,2,65,8,2,8,3,16
9499.sol,Token,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,4.0,1.5,78.5,0.0,0.0,0.0,0.0,4.333333333333333,0.0,11.166666666666666,0,4,2,92,0,0,11,0,6
9499.sol,WaltonTokenLocker,0.10158730158730159,0.03015873015873016,0.03015873015873016,0.0,0.08412698412698412,8.453571428571427,0.11428571428571428,6.841269841269841,0.39206349206349206,36.65079365079365,0.0,0.6126984126984126,0.16507936507936508,0.0238095238095238,1.7650793650793648,0.23333333333333334,8.984126984126984,21,16,2,76,10,2,29,2,39
95.sol,CanReclaimToken,0.25,0.0,0.25,0.0,0.0,5.833333333333333,0.0,3.0,0.25,37.0,0.0,1.5,0.0,0.0,2.0,0.5,5.25,9,4,1,62,6,0,15,2,4
95.sol,ERC20,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,0.8333333333333334,53.666666666666664,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,7.5,0,4,2,73,0,0,8,0,5
95.sol,ERC20Basic,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,62.666666666666664,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,2,2,69,0,0,5,0,3
95.sol,IBasicMultiToken,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4.0,1.6,70.0,0.0,0.0,0.0,0.0,3.2,0.0,9.1,0,4,2,102,0,0,10,0,10
95.sol,IMultiToken,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.75,116.25,0.0,0.0,0.0,0.0,4.0,0.0,13.75,0,4,2,145,0,0,14,0,4
95.sol,MultiBuyer,0.25,0.1041666666666666,0.2916666666666667,0.0416666666666666,0.25,5.875,0.0833333333333333,9.674418604651162,0.0416666666666666,42.83720930232558,0.0625,1.5,0.5,0.3125,1.75,0.5208333333333334,11.479166666666666,14,16,2,125,72,24,108,16,48
95.sol,Ownable,0.1625,0.0,0.05,0.0,0.125,8.598214285714285,0.0,2.966666666666667,0.19583333333333333,28.03333333333333,0.0,1.1,0.225,0.0,1.875,0.0625,4.570833333333333,20,4,1,66,7,2,21,3,16
95.sol,SafeERC20,0.0,0.0,0.8333333333333334,0.0,0.0,5.116666666666666,0.0,2.8444444444444446,0.25555555555555554,32.65555555555556,0.0,1.0555555555555556,0.0,0.0,2.0444444444444443,0.25555555555555554,5.077777777777778,7,4,1,79,5,0,15,1,16
95.sol,SafeMath,0.07083333333333333,0.020833333333333325,0.175,0.1875,0.30833333333333335,1.5674603174603174,0.020833333333333325,3.154166666666667,0.35,25.425,0.0,0.9333333333333333,0.08333333333333333,0.1958333333333333,1.4,0.0,5.233333333333333,6,6,2,72,9,4,25,3,27
9500.sol,Token,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,4.0,1.5,78.5,0.0,0.0,0.0,0.0,4.333333333333333,0.0,11.166666666666666,0,4,2,92,0,0,11,0,6
9500.sol,WaltonTokenLocker,0.10158730158730159,0.03015873015873016,0.03015873015873016,0.0,0.08412698412698412,8.453571428571427,0.11428571428571428,6.841269841269841,0.39206349206349206,36.65079365079365,0.0,0.6126984126984126,0.16507936507936508,0.0238095238095238,1.7650793650793648,0.23333333333333334,8.984126984126984,21,16,2,76,10,2,29,2,39
9502.sol,BurnableToken,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.0,0.2727272727272727,6.555555555555555,0.0,7.0,0.0909090909090909,36.25,0.0,1.6363636363636365,0.1818181818181818,0.0,1.2727272727272727,0.3636363636363636,8.181818181818182,11,8,1,56,18,2,22,5,11
9502.sol,FailingERC223Receiver,0.0,0.0,0.6666666666666666,0.0,0.0,6.0,0.0,5.333333333333333,0.3333333333333333,26.333333333333332,0.0,0.3333333333333333,0.0,0.0,2.0,0.0,7.0,6,8,1,57,1,0,5,1,3
9502.sol,FreezableMintableToken,0.3076923076923077,0.1538461538461538,0.6923076923076923,0.0,0.0,6.875,0.0,7.272727272727272,0.0769230769230769,46.63636363636363,0.0,2.4615384615384617,0.0,0.0,1.6923076923076923,0.3076923076923077,8.615384615384615,15,8,1,110,32,0,40,7,13
9502.sol,FreezableToken,0.2575297619047619,0.05997023809523808,0.24828373015873018,0.0,0.08886904761904761,6.606446886446887,0.02465277777777777,7.416606060606061,0.3002281746031746,39.96611399711399,0.038521825396825395,1.367579365079365,0.2730952380952381,0.10523809523809521,1.888095238095238,0.19145833333333334,9.631795634920636,15,16,2,107,40,8,79,10,113
9502.sol,MainToken,0.0,0.0,0.3,0.0,0.0,10.546666666666667,0.0,5.6,0.5,36.03333333333333,0.0,0.75,0.0,0.0,2.2,0.1,8.45,20,8,2,102,6,0,17,1,17
9502.sol,MintableToken,0.1619047619047619,0.0,0.19047619047619047,0.0,0.0,8.347222222222223,0.0,3.2095238095238092,0.11428571428571427,26.235714285714284,0.0,1.2785714285714285,0.09523809523809523,0.0,1.7952380952380953,0.09523809523809523,4.8999999999999995,15,4,1,87,16,2,22,4,16
9502.sol,Ownable,0.24444444444444446,0.0,0.06666666666666667,0.0,0.16666666666666666,5.583333333333333,0.0,2.9555555555555557,0.17777777777777778,22.74444444444444,0.0,1.0888888888888888,0.13333333333333333,0.0,1.611111111111111,0.19444444444444442,4.511111111111111,20,4,1,65,8,2,20,3,12
9502.sol,Pausable,0.125,0.0,0.0,0.0,0.0,6.395833333333334,0.0,3.0,0.125,17.625,0.0,0.875,0.0,0.0,1.5,0.0,4.125,13,4,1,51,4,0,7,1,16
9502.sol,SafeMath,0.12291666666666665,0.0,0.18541666666666665,0.0,0.35,1.6145833333333333,0.03125,3.2375,0.37083333333333335,25.1625,0.0,0.9875,0.125,0.21666666666666665,1.525,0.0,6.504166666666666,6,6,2,70,8,4,11,3,23
9502.sol,StandardToken,0.175,0.0,0.4583333333333333,0.0,0.025,6.725581983805668,0.025,3.2666666666666666,0.2916666666666667,42.075,0.0,1.775,0.05,0.0,1.8,0.5,6.0,16,6,2,92,19,2,44,5,23
9505.sol,Token,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,4.0,1.5,78.5,0.0,0.0,0.0,0.0,4.333333333333333,0.0,11.166666666666666,0,4,2,92,0,0,11,0,6
9505.sol,WaltonTokenLocker,0.11626984126984127,0.02638888888888889,0.02638888888888889,0.0,0.0736111111111111,8.834375,0.09999999999999999,6.652777777777778,0.37757936507936507,36.15277777777778,0.0,0.6051587301587301,0.13015873015873014,0.020833333333333325,1.668253968253968,0.20416666666666666,8.77063492063492,21,16,2,76,10,2,29,2,44
951.sol,BasicToken,0.15,0.05,0.15,0.0,0.1,6.25,0.0,6.166666666666666,0.3833333333333333,40.29166666666667,0.0,1.3333333333333333,0.1,0.0,1.9,0.3,8.316666666666666,8,8,2,78,20,2,29,5,13
951.sol,BurnableToken,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.0,0.2727272727272727,6.555555555555555,0.0,7.0,0.0909090909090909,36.25,0.0,1.6363636363636365,0.1818181818181818,0.0,1.2727272727272727,0.3636363636363636,8.0,11,8,1,56,18,2,22,5,11
951.sol,CABoxToken,0.5,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.25,30.5,0.0,1.25,0.0,0.0,1.0,0.25,7.75,14,8,1,46,5,0,6,2,4
951.sol,Ownable,0.24444444444444446,0.0,0.06666666666666667,0.0,0.16666666666666666,5.583333333333333,0.0,5.911111111111111,0.17777777777777778,25.7,0.0,1.0888888888888888,0.13333333333333333,0.0,1.611111111111111,0.19444444444444442,7.466666666666666,20,8,1,67,8,2,20,3,12
951.sol,SafeMath,0.12291666666666665,0.0,0.18541666666666665,0.0,0.35,1.6145833333333333,0.03125,6.475,0.37083333333333335,28.4,0.0,0.9875,0.125,0.21666666666666665,1.525,0.0,9.741666666666667,6,12,2,72,8,4,11,3,23
951.sol,StandardToken,0.2127272727272727,0.01818181818181818,0.43939393939393934,0.0,0.09272727272727273,6.517965587044534,0.02,6.666666666666667,0.2515151515151515,45.61333333333333,0.0,2.001818181818182,0.07636363636363637,0.0,1.8399999999999999,0.509090909090909,9.176969696969696,16,12,2,94,32,2,44,7,34
9521.sol,Token,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,4.0,1.5,78.5,0.0,0.0,0.0,0.0,4.333333333333333,0.0,11.166666666666666,0,4,2,92,0,0,11,0,6
9521.sol,WaltonTokenLocker,0.12278244631185807,0.009803921568627449,0.009803921568627449,0.0,0.02941176470588235,9.55952380952381,0.04901960784313725,6.1269841269841265,0.42250233426704015,36.708333333333336,0.0,0.5182072829131652,0.0868347338935574,0.05555555555555555,1.561157796451914,0.16013071895424835,8.533613445378151,17,16,2,76,14,4,34,3,36
