Solidity-File,Contract-Name,Avg-Assignment,Avg-blank-lines,Avg-commas,Avg-comments,Avg-comparisons,Avg-Identifiers-Length,Avg-conditionals,Avg-indentation-length,Avg-keywords,Avg-line-length,Avg-loops,Avg-number-of-identifiers,Avg-numbers,Avg-operators,Avg-parenthesis,Avg-periods,Avg-spaces,Max-Identifiers-Length,Max-indentation,Max-keywords,Max-line-length,Max-number-of-identifiers,Max-numbers,Max-char,Max-words,SLOC,ground truth,type
40394,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40394,usingOraclize,0.1834059549745824,0.0,0.2851125635439361,0.0166666666666666,0.2488380537400145,6.327444314944315,0.1235657225853304,8.01590413943355,0.1566811909949164,37.68805374001453,0.020878721859114,1.135112563543936,0.6553376906318084,0.1966957153231663,2.071750181554103,0.2410675381263616,10.74313725490196,21,24,2,130,28,42,50,8,126,0,unchecked external call
40396,Dice,0.1496399699761819,0.0254308117682991,0.1066417708158772,0.0090794700523207,0.1211623064700768,9.45355201916583,0.0994934883860613,6.871175317894775,0.1641073310824407,35.253742656287905,0.0084018467619653,1.0411618497571844,0.1991427064293346,0.2113586046414881,1.5825033556755932,0.2381697306743267,8.593947412497668,31,18,2,453,26,12,61,5,380,0,unchecked external call
40396,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40396,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40396,usingOraclize,0.1834059549745824,0.0,0.2851125635439361,0.0166666666666666,0.2488380537400145,6.327444314944315,0.1235657225853304,8.01590413943355,0.1566811909949164,37.68805374001453,0.020878721859114,1.135112563543936,0.6553376906318084,0.1966957153231663,2.071750181554103,0.2410675381263616,10.74313725490196,21,24,2,130,28,42,50,8,126,0,unchecked external call
40398,Dice,0.1496399699761819,0.0254308117682991,0.1066417708158772,0.0090794700523207,0.1211623064700768,9.45355201916583,0.0994934883860613,6.871175317894775,0.1641073310824407,35.253742656287905,0.0084018467619653,1.0411618497571844,0.1991427064293346,0.2113586046414881,1.5825033556755932,0.2381697306743267,8.593947412497668,31,18,2,453,26,12,61,5,380,0,unchecked external call
40398,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40398,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40398,usingOraclize,0.1834059549745824,0.0,0.2851125635439361,0.0166666666666666,0.2488380537400145,6.327444314944315,0.1235657225853304,8.01590413943355,0.1566811909949164,37.68805374001453,0.020878721859114,1.135112563543936,0.6553376906318084,0.1966957153231663,2.071750181554103,0.2410675381263616,10.74313725490196,21,24,2,130,28,42,50,8,126,0,unchecked external call
40399,Dice,0.1496399699761819,0.0254308117682991,0.1066417708158772,0.0090794700523207,0.1211623064700768,9.45355201916583,0.0994934883860613,6.871175317894775,0.1641073310824407,35.253742656287905,0.0084018467619653,1.0411618497571844,0.1991427064293346,0.2113586046414881,1.5825033556755932,0.2381697306743267,8.593947412497668,31,18,2,453,26,12,63,5,380,0,unchecked external call
40399,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40399,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40399,usingOraclize,0.1834059549745824,0.0,0.2851125635439361,0.0166666666666666,0.2488380537400145,6.327444314944315,0.1235657225853304,8.01590413943355,0.1566811909949164,37.68805374001453,0.020878721859114,1.135112563543936,0.6553376906318084,0.1966957153231663,2.071750181554103,0.2410675381263616,10.74313725490196,21,24,2,130,28,42,50,8,126,0,unchecked external call
40400,Dice,0.1496399699761819,0.0254308117682991,0.1066417708158772,0.0090794700523207,0.1211623064700768,9.45355201916583,0.0994934883860613,6.871175317894775,0.1641073310824407,35.253742656287905,0.0084018467619653,1.0411618497571844,0.1991427064293346,0.2113586046414881,1.5825033556755932,0.2381697306743267,8.593947412497668,31,18,2,453,26,12,61,5,380,0,unchecked external call
40400,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40400,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40400,usingOraclize,0.1834059549745824,0.0,0.2851125635439361,0.0166666666666666,0.2488380537400145,6.327444314944315,0.1235657225853304,8.01590413943355,0.1566811909949164,37.68805374001453,0.020878721859114,1.135112563543936,0.6553376906318084,0.1966957153231663,2.071750181554103,0.2410675381263616,10.74313725490196,21,24,2,130,28,42,50,8,126,0,unchecked external call
40401,Dice,0.1496399699761819,0.0254308117682991,0.1066417708158772,0.0090794700523207,0.1211623064700768,9.45355201916583,0.0994934883860613,6.871175317894775,0.1641073310824407,35.253742656287905,0.0084018467619653,1.0411618497571844,0.1991427064293346,0.2113586046414881,1.5825033556755932,0.2381697306743267,8.593947412497668,31,18,2,453,26,12,61,5,380,0,unchecked external call
40401,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40401,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40401,usingOraclize,0.1834059549745824,0.0,0.2851125635439361,0.0166666666666666,0.2488380537400145,6.327444314944315,0.1235657225853304,8.01590413943355,0.1566811909949164,37.68805374001453,0.020878721859114,1.135112563543936,0.6553376906318084,0.1966957153231663,2.071750181554103,0.2410675381263616,10.74313725490196,21,24,2,130,28,42,50,8,126,0,unchecked external call
40404,Dice,0.1496399699761819,0.0254308117682991,0.1066417708158772,0.0090794700523207,0.1211623064700768,9.45355201916583,0.0994934883860613,6.871175317894775,0.1641073310824407,35.25534522039047,0.0084018467619653,1.0411618497571844,0.1991427064293346,0.2128378945823164,1.5825033556755932,0.2381697306743267,8.595426702438496,31,18,2,454,26,12,61,5,380,0,unchecked external call
40404,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40404,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40404,usingOraclize,0.1834059549745824,0.0,0.2851125635439361,0.0166666666666666,0.2488380537400145,6.327444314944315,0.1235657225853304,8.01590413943355,0.1566811909949164,37.819498910675385,0.020878721859114,1.135112563543936,0.6553376906318084,0.1966957153231663,2.071750181554103,0.2410675381263616,10.87458242556282,21,24,2,130,28,42,50,8,126,0,unchecked external call
40405,Dice,0.1496399699761819,0.0254308117682991,0.1066417708158772,0.0090794700523207,0.1211623064700768,9.45355201916583,0.0994934883860613,6.871175317894775,0.1641073310824407,35.25534522039047,0.0084018467619653,1.0411618497571844,0.1991427064293346,0.2128378945823164,1.5825033556755932,0.2381697306743267,8.595426702438496,31,18,2,454,26,12,61,5,380,0,unchecked external call
40405,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40405,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40405,usingOraclize,0.1834059549745824,0.0,0.2851125635439361,0.0166666666666666,0.2488380537400145,6.327444314944315,0.1235657225853304,8.01590413943355,0.1566811909949164,37.819498910675385,0.020878721859114,1.135112563543936,0.6553376906318084,0.1966957153231663,2.071750181554103,0.2410675381263616,10.87458242556282,21,24,2,130,28,42,50,8,126,0,unchecked external call
40406,Dice,0.1496399699761819,0.0254308117682991,0.1066417708158772,0.0090794700523207,0.1211623064700768,9.45355201916583,0.0994934883860613,6.871175317894775,0.1641073310824407,35.25534522039047,0.0084018467619653,1.0411618497571844,0.1991427064293346,0.2128378945823164,1.5825033556755932,0.2381697306743267,8.595426702438496,31,18,2,454,26,12,61,5,380,1,unchecked external call
40406,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40406,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40406,usingOraclize,0.1834059549745824,0.0,0.2851125635439361,0.0166666666666666,0.2488380537400145,6.327444314944315,0.1235657225853304,8.01590413943355,0.1566811909949164,37.819498910675385,0.020878721859114,1.135112563543936,0.6553376906318084,0.1966957153231663,2.071750181554103,0.2410675381263616,10.87458242556282,21,24,2,130,28,42,50,8,126,0,unchecked external call
40407,Dice,0.1496399699761819,0.0254308117682991,0.1066417708158772,0.0090794700523207,0.1211623064700768,9.45355201916583,0.0994934883860613,6.871175317894775,0.1641073310824407,35.25534522039047,0.0084018467619653,1.0411618497571844,0.1991427064293346,0.2128378945823164,1.5825033556755932,0.2381697306743267,8.595426702438496,31,18,2,454,26,12,61,5,380,1,unchecked external call
40407,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40407,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40407,usingOraclize,0.1834059549745824,0.0,0.2851125635439361,0.0166666666666666,0.2488380537400145,6.327444314944315,0.1235657225853304,8.01590413943355,0.1566811909949164,37.819498910675385,0.020878721859114,1.135112563543936,0.6553376906318084,0.1966957153231663,2.071750181554103,0.2410675381263616,10.87458242556282,21,24,2,130,28,42,50,8,126,0,unchecked external call
40408,Dice,0.1496399699761819,0.0254308117682991,0.1066417708158772,0.0090794700523207,0.1211623064700768,9.45355201916583,0.0994934883860613,6.871175317894775,0.1641073310824407,35.25534522039047,0.0084018467619653,1.0411618497571844,0.1991427064293346,0.2128378945823164,1.5825033556755932,0.2381697306743267,8.595426702438496,31,18,2,454,26,12,61,5,380,1,unchecked external call
40408,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40408,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40408,usingOraclize,0.1834059549745824,0.0,0.2851125635439361,0.0166666666666666,0.2488380537400145,6.327444314944315,0.1235657225853304,8.01590413943355,0.1566811909949164,37.819498910675385,0.020878721859114,1.135112563543936,0.6553376906318084,0.1966957153231663,2.071750181554103,0.2410675381263616,10.87458242556282,21,24,2,130,28,42,50,8,126,0,unchecked external call
40413,DaoChallenge,0.2823547979797979,0.0252525252525252,0.068655303030303,0.0669191919191919,0.1840277777777778,6.419114219114219,0.3255997474747474,6.027777777777778,0.1346275252525252,35.763888888888886,0.0,1.3142361111111112,0.3352272727272727,0.1469381313131313,2.606691919191919,0.5209911616161615,3.681186868686869,20,12,1,99,20,4,44,5,43,0,unchecked external call
40425,MyEtherBank,0.088360641551431,0.0379608803678676,0.0436143454246902,0.1021164358176608,0.0581957511131739,17.618375781233826,0.0715675256634875,8.334940819883123,0.0625270780590653,33.67673934243118,0.0,0.6058866104907393,0.0568467787002269,0.0233386201920684,1.0083660821433054,0.2471826878757459,8.069118171478651,102,24,1,191,39,6,177,13,512,0,unchecked external call
40432,Claimable,0.2444444444444444,0.0,0.0666666666666666,0.0,0.1666666666666666,9.043650793650793,0.0,2.9555555555555557,0.1777777777777777,27.8,0.0,1.1333333333333333,0.1333333333333333,0.0,1.477777777777778,0.0833333333333333,4.666666666666667,20,4,1,65,7,2,20,3,12,0,unchecked external call
40432,ERC20,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.3333333333333333,81.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0,2,2,87,0,0,8,0,3,0,unchecked external call
40432,ERC20Basic,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,62.666666666666664,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,2,2,69,0,0,5,0,3,0,unchecked external call
40432,Ownable,0.1666666666666666,0.0,0.0,0.0,0.25,4.0,0.0,2.833333333333333,0.1666666666666666,17.416666666666664,0.0,0.8333333333333333,0.0,0.0,1.4166666666666663,0.2916666666666666,4.166666666666666,7,4,1,33,4,0,7,1,7,0,unchecked external call
40432,Withdrawals,0.119047619047619,0.0922619047619047,0.0446428571428571,0.0357142857142857,0.3303571428571428,6.9296875,0.0357142857142857,7.106060606060606,0.2589285714285714,34.071969696969695,0.0089285714285714,0.9107142857142856,0.0535714285714285,0.0178571428571428,1.4523809523809523,0.2232142857142857,8.154761904761905,26,20,2,126,32,6,65,5,38,1,unchecked external call
40435,Claimable,0.2444444444444444,0.0,0.0666666666666666,0.0,0.1666666666666666,9.043650793650793,0.0,2.9555555555555557,0.1777777777777777,27.8,0.0,1.1333333333333333,0.1333333333333333,0.0,1.477777777777778,0.0833333333333333,4.666666666666667,20,4,1,65,7,2,20,3,12,0,unchecked external call
40435,ERC20,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.3333333333333333,81.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0,2,2,87,0,0,8,0,3,0,unchecked external call
40435,ERC20Basic,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,62.666666666666664,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,2,2,69,0,0,5,0,3,0,unchecked external call
40435,Ownable,0.1666666666666666,0.0,0.0,0.0,0.25,4.0,0.0,2.833333333333333,0.1666666666666666,17.416666666666664,0.0,0.8333333333333333,0.0,0.0,1.4166666666666663,0.2916666666666666,4.166666666666666,7,4,1,33,4,0,7,1,7,0,unchecked external call
40435,Withdrawals,0.119047619047619,0.0922619047619047,0.0446428571428571,0.0357142857142857,0.3303571428571428,6.9296875,0.0357142857142857,7.106060606060606,0.2589285714285714,34.071969696969695,0.0089285714285714,0.9107142857142856,0.0535714285714285,0.0178571428571428,1.4523809523809523,0.2232142857142857,8.154761904761905,26,20,2,126,32,6,65,5,38,1,unchecked external call
40437,Claimable,0.2444444444444444,0.0,0.0666666666666666,0.0,0.1666666666666666,9.043650793650793,0.0,2.9555555555555557,0.1777777777777777,27.8,0.0,1.1333333333333333,0.1333333333333333,0.0,1.477777777777778,0.0833333333333333,4.666666666666667,20,4,1,65,7,2,20,3,12,0,unchecked external call
40437,ERC20,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.3333333333333333,81.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0,2,2,87,0,0,8,0,3,0,unchecked external call
40437,ERC20Basic,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,62.666666666666664,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,2,2,69,0,0,5,0,3,0,unchecked external call
40437,Ownable,0.1666666666666666,0.0,0.0,0.0,0.25,4.0,0.0,2.833333333333333,0.1666666666666666,17.416666666666664,0.0,0.8333333333333333,0.0,0.0,1.4166666666666663,0.2916666666666666,4.166666666666666,7,4,1,33,4,0,7,1,7,0,unchecked external call
40437,Withdrawals,0.119047619047619,0.0922619047619047,0.0446428571428571,0.0357142857142857,0.3303571428571428,6.9296875,0.0357142857142857,7.106060606060606,0.2589285714285714,34.071969696969695,0.0089285714285714,0.9107142857142856,0.0535714285714285,0.0178571428571428,1.4523809523809523,0.2232142857142857,8.154761904761905,26,20,2,126,32,6,65,5,38,1,unchecked external call
40452,Claimable,0.2444444444444444,0.0,0.0666666666666666,0.0,0.1666666666666666,9.043650793650793,0.0,2.9555555555555557,0.1777777777777777,27.8,0.0,1.1333333333333333,0.1333333333333333,0.0,1.477777777777778,0.0833333333333333,4.666666666666667,20,4,1,65,7,2,20,3,12,0,unchecked external call
40452,ERC20,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.3333333333333333,81.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0,2,2,87,0,0,8,0,3,0,unchecked external call
40452,ERC20Basic,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,62.666666666666664,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,2,2,69,0,0,5,0,3,0,unchecked external call
40452,Ownable,0.1666666666666666,0.0,0.0,0.0,0.25,4.0,0.0,2.833333333333333,0.1666666666666666,17.416666666666664,0.0,0.8333333333333333,0.0,0.0,1.4166666666666663,0.2916666666666666,4.166666666666666,7,4,1,33,4,0,7,1,7,0,unchecked external call
40452,Withdrawals,0.119047619047619,0.0922619047619047,0.0446428571428571,0.0357142857142857,0.3303571428571428,6.9296875,0.0357142857142857,7.106060606060606,0.2589285714285714,34.071969696969695,0.0089285714285714,0.9107142857142856,0.0535714285714285,0.0178571428571428,1.4523809523809523,0.2232142857142857,8.154761904761905,26,20,2,126,32,6,65,5,38,1,unchecked external call
40454,Claimable,0.2444444444444444,0.0,0.0666666666666666,0.0,0.1666666666666666,9.043650793650793,0.0,2.9555555555555557,0.1777777777777777,27.8,0.0,1.1333333333333333,0.1333333333333333,0.0,1.477777777777778,0.0833333333333333,4.666666666666667,20,4,1,65,7,2,20,3,12,0,unchecked external call
40454,ERC20,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.3333333333333333,81.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0,2,2,87,0,0,8,0,3,0,unchecked external call
40454,ERC20Basic,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,62.666666666666664,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,2,2,69,0,0,5,0,3,0,unchecked external call
40454,Ownable,0.1666666666666666,0.0,0.0,0.0,0.25,4.0,0.0,2.833333333333333,0.1666666666666666,17.416666666666664,0.0,0.8333333333333333,0.0,0.0,1.4166666666666663,0.2916666666666666,4.166666666666666,7,4,1,33,4,0,7,1,7,0,unchecked external call
40454,Withdrawals,0.119047619047619,0.0922619047619047,0.0446428571428571,0.0357142857142857,0.3303571428571428,6.9296875,0.0357142857142857,7.106060606060606,0.2589285714285714,34.071969696969695,0.0089285714285714,0.9107142857142856,0.0535714285714285,0.0178571428571428,1.4523809523809523,0.2232142857142857,8.154761904761905,26,20,2,126,32,6,65,5,38,1,unchecked external call
40458,Dice,0.2241387910892554,0.001547987616099,0.4560738093245832,0.0160306025244105,0.1571901082349998,7.277997783473935,0.1410416825664503,8.255762074183126,0.2402415249938469,39.22798298193035,0.0195688024635393,1.325200402406285,0.2473410197868402,0.1885232257910276,2.1767339346286714,0.40432238493384,10.531848741794562,24,24,2,582,55,22,83,14,202,1,unchecked external call
40458,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40458,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40458,usingOraclize,0.1849378177196804,0.0,0.2854189360929557,0.0166666666666666,0.2466934458968772,6.341997743971429,0.1198892519970951,8.03275462962963,0.1569875635439361,37.813677832244,0.0211850944081336,1.1262277596223675,0.6406318082788671,0.1890364015976761,2.071137436456064,0.2413739106753812,10.876727033405954,21,24,2,130,28,42,50,8,125,0,unchecked external call
40459,Dice,0.2241387910892554,0.001547987616099,0.4560738093245832,0.0160306025244105,0.1571901082349998,7.277997783473935,0.1410416825664503,8.255762074183126,0.2402415249938469,39.22798298193035,0.0195688024635393,1.325200402406285,0.2473410197868402,0.1885232257910276,2.1767339346286714,0.40432238493384,10.531848741794562,24,24,2,582,55,22,83,14,202,1,unchecked external call
40459,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40459,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40459,usingOraclize,0.1849378177196804,0.0,0.2854189360929557,0.0166666666666666,0.2466934458968772,6.341997743971429,0.1198892519970951,8.03275462962963,0.1569875635439361,37.813677832244,0.0211850944081336,1.1262277596223675,0.6406318082788671,0.1890364015976761,2.071137436456064,0.2413739106753812,10.876727033405954,21,24,2,130,28,42,50,8,125,0,unchecked external call
40460,Dice,0.2241387910892554,0.001547987616099,0.4560738093245832,0.0160306025244105,0.1571901082349998,7.277997783473935,0.1410416825664503,8.255762074183126,0.2402415249938469,39.22798298193035,0.0195688024635393,1.325200402406285,0.2473410197868402,0.1885232257910276,2.1767339346286714,0.40432238493384,10.531848741794562,24,24,2,582,55,22,83,14,202,1,unchecked external call
40460,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40460,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40460,usingOraclize,0.1849378177196804,0.0,0.2854189360929557,0.0166666666666666,0.2466934458968772,6.341997743971429,0.1198892519970951,8.03275462962963,0.1569875635439361,37.813677832244,0.0211850944081336,1.1262277596223675,0.6406318082788671,0.1890364015976761,2.071137436456064,0.2413739106753812,10.876727033405954,21,24,2,130,28,42,50,8,125,0,unchecked external call
40461,Dice,0.2241387910892554,0.001547987616099,0.4560738093245832,0.0160306025244105,0.1571901082349998,7.277997783473935,0.1410416825664503,8.255762074183126,0.2402415249938469,39.22798298193035,0.0195688024635393,1.325200402406285,0.2473410197868402,0.1885232257910276,2.1767339346286714,0.40432238493384,10.531848741794562,24,24,2,582,55,22,83,14,202,1,unchecked external call
40461,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40461,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40461,usingOraclize,0.1849378177196804,0.0,0.2854189360929557,0.0166666666666666,0.2466934458968772,6.341997743971429,0.1198892519970951,8.03275462962963,0.1569875635439361,37.813677832244,0.0211850944081336,1.1262277596223675,0.6406318082788671,0.1890364015976761,2.071137436456064,0.2413739106753812,10.876727033405954,21,24,2,130,28,42,50,8,125,0,unchecked external call
40462,Dice,0.2241387910892554,0.001547987616099,0.4560738093245832,0.0160306025244105,0.1571901082349998,7.277997783473935,0.1410416825664503,8.255762074183126,0.2402415249938469,39.22798298193035,0.0195688024635393,1.325200402406285,0.2473410197868402,0.1885232257910276,2.1767339346286714,0.40432238493384,10.531848741794562,24,24,2,582,55,22,83,14,202,1,unchecked external call
40462,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,50,0,0,6,0,1,0,unchecked external call
40462,OraclizeI,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,4.0,1.0,88.14285714285714,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,11.857142857142858,0,4,1,136,0,0,14,0,7,0,unchecked external call
40462,usingOraclize,0.1849378177196804,0.0,0.2854189360929557,0.0166666666666666,0.2466934458968772,6.341997743971429,0.1198892519970951,8.03275462962963,0.1569875635439361,37.813677832244,0.0211850944081336,1.1262277596223675,0.6406318082788671,0.1890364015976761,2.071137436456064,0.2413739106753812,10.876727033405954,21,24,2,130,28,42,50,8,125,0,unchecked external call
40469,Ambi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.6666666666666667,68.0,0.0,0.0,0.0,0.0,4.0,0.0,9.333333333333334,0,4,2,75,0,0,7,0,3,0,unchecked external call
40469,AmbiEnabled,0.15,0.0,0.1333333333333333,0.0,0.0,5.671428571428572,0.1,6.7333333333333325,0.2666666666666666,31.183333333333337,0.0,0.8999999999999999,0.1333333333333333,0.0,2.433333333333333,0.3,8.466666666666667,12,16,2,80,14,2,25,3,26,0,unchecked external call
40469,Asset,0.0555555555555555,0.0,0.5972222222222222,0.0,0.05,7.375694444444445,0.0388888888888888,5.844444444444444,0.3888888888888889,38.9,0.0,1.2166666666666668,0.0277777777777777,0.0,2.7222222222222223,0.2472222222222222,8.286111111111111,14,12,2,95,9,2,24,2,32,0,unchecked external call
40469,EtherTreasuryInterface,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,1.0,78.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0,4,1,94,0,0,11,0,2,0,unchecked external call
40469,MultiAsset,0.0,0.0,1.875,0.0,0.0,0.0,0.0,4.0,1.25,97.875,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0,4,2,135,0,0,14,0,8,0,unchecked external call
